STATE,DISTRICT,BLOCK,LOCATION,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,TH,Ca,Mg,Na,TDS,Temperature,St Temp,St Ph,St Ec,St CO3,St CL,St SO4,St TH,St CA,St Mg,St Na,St TDS,WQI
Madhya Pradesh,Indore,Indore,Cable Factory,22.718,75.836,2021,7.55,2565,0,430,122,680,120,92,260,1667,22.60932694,25,8.5,300,250,250,250,500,75,30,200,500,206.2700583
Madhya Pradesh,Indore,Depalpur,Depalpur,22.846,75.537,2021,7.42,2475,0,475,42,545,136,50,302,1609,32.13216057,25,8.5,300,250,250,250,500,75,30,200,500,192.5571493
Madhya Pradesh,Indore,Indore,Dudhiya,22.676,75.954,2021,7.62,2045,0,360,10,740,186,67,123,1329,33.79820075,25,8.5,300,250,250,250,500,75,30,200,500,177.5296488
Madhya Pradesh,Indore,Indore,Footi Kothi,22.692,75.826,2021,7.85,950,0,65,13,205,42,24,120,618,29.32222258,25,8.5,300,250,250,250,500,75,30,200,500,80.22020215
Madhya Pradesh,Indore,Indore,Gandhi Hall,22.72,75.866,2021,7.75,1280,0,125,43,345,98,24,130,832,23.17417296,25,8.5,300,250,250,250,500,75,30,200,500,104.3300023
Madhya Pradesh,Indore,Indore,Hatod,22.79,75.74,2021,7.8,1240,0,190,45,260,78,16,155,806,32.62130259,25,8.5,300,250,250,250,500,75,30,200,500,103.5622919
Madhya Pradesh,Indore,,Jaitpura,Not Given,Not Given,2021,7.35,1265,0,90,78,395,72,52,105,822,28.67525972,25,8.5,300,250,250,250,500,75,30,200,500,108.375852
Madhya Pradesh,Indore,Indore,Mari Mata,22.738,75.85,2021,7.52,760,0,35,35,250,50,30,56,494,20.68033754,25,8.5,300,250,250,250,500,75,30,200,500,67.47163789
Madhya Pradesh,Indore,Mhow,Mhow,22.549,75.762,2021,7.39,725,0,40,19,200,50,18,72,471,31.02745216,25,8.5,300,250,250,250,500,75,30,200,500,64.74937654
Madhya Pradesh,Indore,Mhow,Nandpura,22.52,75.912,2021,7.62,2475,0,400,55,1000,270,79,105,1609,32.98762653,25,8.5,300,250,250,250,500,75,30,200,500,216.1742884
Madhya Pradesh,Indore,Indore,Polo Ground,22.739,75.854,2021,7.45,1825,0,147,98,535,126,54,165,1186,31.83516871,25,8.5,300,250,250,250,500,75,30,200,500,148.9430917
Madhya Pradesh,Indore,Indore,Prakash Nagar,22.697,75.879,2021,7.51,705,0,35,51,210,46,23,59,458,25.17319558,25,8.5,300,250,250,250,500,75,30,200,500,64.10843476
Madhya Pradesh,Indore,Depalpur,Rangwasa,22.732,75.573,2021,7.41,1080,0,65,65,360,86,35,73,702,33.15941582,25,8.5,300,250,250,250,500,75,30,200,500,95.65493909
Madhya Pradesh,Indore,Indore,Ranjeet Hanuman Temple,22.7,75.836,2021,7.55,1181,0,72,85,355,60,50,105,768,24.09303348,25,8.5,300,250,250,250,500,75,30,200,500,101.2065576
Madhya Pradesh,Indore,Indore,Ravindra Nagar,22.722,75.893,2021,7.62,838,0,32,62,265,56,30,67,545,29.90610878,25,8.5,300,250,250,250,500,75,30,200,500,77.09616077
Madhya Pradesh,Indore,Indore,Sajan Nagar,22.695,75.882,2021,7.47,1370,0,80,65,435,60,69,108,891,20.60214217,25,8.5,300,250,250,250,500,75,30,200,500,114.3280517
Madhya Pradesh,Indore,Sanwer,Sanwer,22.979,75.831,2021,7.6,3560,0,850,57,1250,280,134,205,2314,22.99719467,25,8.5,300,250,250,250,500,75,30,200,500,301.5232223
Madhya Pradesh,Indore,Indore,Soyabeen Research Centre,22.708,75.891,2021,7.61,800,0,45,32,275,66,27,53,520,31.74321493,25,8.5,300,250,250,250,500,75,30,200,500,75.32783573
Madhya Pradesh,Indore,Indore,Telephone Nagar,22.723,75.904,2021,7.52,1110,0,85,6,380,66,52,76,722,27.34946784,25,8.5,300,250,250,250,500,75,30,200,500,97.29071558
Madhya Pradesh,Indore,Depalpur,Ushapura,22.808,75.672,2021,7.81,2555,0,445,20,435,38,83,372,1661,31.51140124,25,8.5,300,250,250,250,500,75,30,200,500,195.4768732
Madhya Pradesh,Jabalpur,Jabalpur,Adhartal Naka,23.203,79.988,2021,7.03,1202,0,105,82,365,88,35,110,781,26.66431701,25,8.5,300,250,250,250,500,75,30,200,500,100.2112668
Madhya Pradesh,Jabalpur,Jabalpur,Barela,23.096,80.055,2021,7.48,1028,0,92,16,325,78,32,83,668,31.92451377,25,8.5,300,250,250,250,500,75,30,200,500,90.57558076
Madhya Pradesh,Jabalpur,Jabalpur,Bargi1,22.989,79.874,2021,7.25,630,0,70,32,190,44,19,55,410,28.52850337,25,8.5,300,250,250,250,500,75,30,200,500,59.18915274
Madhya Pradesh,Jabalpur,Jabalpur,Bedi Nagar,23.155,79.904,2021,7.71,986,0,105,47,275,66,27,94,641,26.18744867,25,8.5,300,250,250,250,500,75,30,200,500,86.34089043
Madhya Pradesh,Jabalpur,Shahpura,Bheraghat New,23.144,79.803,2021,7.76,872,0,72,30,290,62,33,60,567,21.67880976,25,8.5,300,250,250,250,500,75,30,200,500,78.44683991
Madhya Pradesh,Jabalpur,Kundam,Bishanpura,23.229,80.249,2021,7.14,931,0,99,29,295,68,30,76,605,24.46290458,25,8.5,300,250,250,250,500,75,30,200,500,79.76226833
Madhya Pradesh,Jabalpur,Jabalpur,Bus Stand,23.188,79.922,2021,7.62,965,0,112,45,285,78,22,88,627,21.32428673,25,8.5,300,250,250,250,500,75,30,200,500,83.1664073
Madhya Pradesh,Jabalpur,Jabalpur,Datta Mandir,23.171,79.931,2021,7.25,935,0,130,34,225,58,19,105,608,29.89412721,25,8.5,300,250,250,250,500,75,30,200,500,79.38877353
Madhya Pradesh,Jabalpur,Kundam,Ghughara,23.282,80.369,2021,7.58,626,0,67,38,190,40,22,51,407,25.59074766,25,8.5,300,250,250,250,500,75,30,200,500,60.29663551
Madhya Pradesh,Jabalpur,Jabalpur,Gokalpur,23.19,79.985,2021,7.23,950,0,95,26,260,64,24,88,618,32.72147119,25,8.5,300,250,250,250,500,75,30,200,500,81.47447437
Madhya Pradesh,Jabalpur,Jabalpur,Gorakhpur,23.153,79.928,2021,7.33,451,0,45,23,145,34,15,34,293,23.45314724,25,8.5,300,250,250,250,500,75,30,200,500,44.84356869
Madhya Pradesh,Jabalpur,Jabalpur,Jabalpur,23.198,79.963,2021,6.69,844,0,80,48,240,64,19,73,549,33.81036838,25,8.5,300,250,250,250,500,75,30,200,500,71.82498244
Madhya Pradesh,Jabalpur,Jabalpur,Jain Dharamshala,23.153,79.886,2021,7.35,618,0,65,32,140,38,11,74,402,22.64937402,25,8.5,300,250,250,250,500,75,30,200,500,53.76946934
Madhya Pradesh,Jabalpur,Sihora,Kachupura,23.399,80.065,2021,7.39,947,0,87,41,315,68,35,67,616,21.61359571,25,8.5,300,250,250,250,500,75,30,200,500,82.39585299
Madhya Pradesh,Jabalpur,Jabalpur,Kanch Ghar,23.176,79.96,2021,7.7,827,0,72,22,235,61,20,78,538,20.61801669,25,8.5,300,250,250,250,500,75,30,200,500,71.27321819
Madhya Pradesh,Jabalpur,Kundam,Kundam,23.219,80.346,2021,7.34,887,0,92,38,285,66,29,63,577,30.8900827,25,8.5,300,250,250,250,500,75,30,200,500,80.22366644
Madhya Pradesh,Jabalpur,Jabalpur,Madan Mahal,23.158,79.916,2021,7.78,283,0,22,22,75,18,7,25,184,25.88076622,25,8.5,300,250,250,250,500,75,30,200,500,34.46270287
Madhya Pradesh,Jabalpur,Majhauli,Majholi,23.499,79.927,2021,7.23,1096,0,97,50,390,89,41,65,712,32.91237772,25,8.5,300,250,250,250,500,75,30,200,500,98.12268281
Madhya Pradesh,Jabalpur,Jabalpur,Manegaon1,23.078,79.913,2021,7.34,561,0,45,52,195,44,21,36,365,30.19176523,25,8.5,300,250,250,250,500,75,30,200,500,57.08185402
Madhya Pradesh,Jabalpur,Jabalpur,Nagar Nigam Complex,23.166,79.933,2021,7.21,1031,0,92,49,310,68,34,86,670,30.62876886,25,8.5,300,250,250,250,500,75,30,200,500,89.05288565
Madhya Pradesh,Jabalpur,Jabalpur,Padaria,23.207,80.158,2021,7.61,637,0,80,10,185,44,18,57,414,22.24231062,25,8.5,300,250,250,250,500,75,30,200,500,58.6305372
Madhya Pradesh,Jabalpur,Jabalpur,Panchpedi,23.159,79.949,2021,7.25,676,0,62,24,220,62,16,49,439,27.31226781,25,8.5,300,250,250,250,500,75,30,200,500,61.63173375
Madhya Pradesh,Jabalpur,Jabalpur,Panda Ki Madhia,23.158,79.892,2021,7.37,323,0,27,18,100,22,11,27,210,31.29708677,25,8.5,300,250,250,250,500,75,30,200,500,37.91106186
Madhya Pradesh,Jabalpur,Jabalpur,Raddi Chowki,23.181,79.942,2021,7.76,806,0,67,32,265,56,30,59,524,32.66370069,25,8.5,300,250,250,250,500,75,30,200,500,77.41407298
Madhya Pradesh,Jabalpur,Jabalpur,Railway Station,23.166,79.947,2021,7.48,470,0,47,28,160,34,18,31,306,31.10568373,25,8.5,300,250,250,250,500,75,30,200,500,50.64752136
Madhya Pradesh,Jabalpur,Jabalpur,Ranjhi,23.196,79.999,2021,7.61,926,0,92,28,260,58,28,89,602,25.9545636,25,8.5,300,250,250,250,500,75,30,200,500,80.79256858
Madhya Pradesh,Jabalpur,Jabalpur,Sadar Bazar,23.155,79.949,2021,7.26,480,0,45,13,150,32,17,39,312,27.47937861,25,8.5,300,250,250,250,500,75,30,200,500,47.42583465
Madhya Pradesh,Jabalpur,Jabalpur,Saliwada,23.107,79.991,2021,7.54,984,0,127,30,255,64,23,104,640,33.11569406,25,8.5,300,250,250,250,500,75,30,200,500,86.56934329
Madhya Pradesh,Jabalpur,Shahpura,Shahpura,23.138,79.665,2021,7.49,1152,0,117,52,360,82,38,91,749,21.59255364,25,8.5,300,250,250,250,500,75,30,200,500,97.63062557
Madhya Pradesh,Jabalpur,Sihora,Sihora1,23.483,80.108,2021,7.51,662,0,52,19,225,58,19,46,430,29.31337764,25,8.5,300,250,250,250,500,75,30,200,500,63.18062217
Madhya Pradesh,Jabalpur,Jabalpur,Umariya,23.203,80.073,2021,7.66,447,0,30,22,170,44,15,22,291,25.49237914,25,8.5,300,250,250,250,500,75,30,200,500,47.96692575
Madhya Pradesh,Jhabua,Petlawad,Bamania,23.089,74.761,2021,7.56,685,0,69,41,278,81,18,25,445,24.54926585,25,8.5,300,250,250,250,500,75,30,200,500,66.63306637
Madhya Pradesh,Jhabua,Jhabua,Jhabua1,22.771,74.59,2021,7.45,1155,0,84,41,384,127,16,83,751,27.10828213,25,8.5,300,250,250,250,500,75,30,200,500,96.78179956
Madhya Pradesh,Jhabua,Petlawad,Karwar,23.101,74.87,2021,7.58,735,0,62,25,258,73,18,45,478,30.84983484,25,8.5,300,250,250,250,500,75,30,200,500,69.89993994
Madhya Pradesh,Jhabua,Meghnagar,Meghnagar New,22.905,74.542,2021,7.24,2356,0,478,95,394,83,45,355,1531,31.46649227,25,8.5,300,250,250,250,500,75,30,200,500,179.9605426
Madhya Pradesh,Jhabua,Petlawad,Petlabad,23.007,74.798,2021,7.99,1290,0,136,95,424,101,42,98,839,30.98897372,25,8.5,300,250,250,250,500,75,30,200,500,117.1475056
Madhya Pradesh,Jhabua,Jhabua,Pitol,22.787,74.464,2021,7.28,1245,0,166,45,460,103,49,72,809,29.44653675,25,8.5,300,250,250,250,500,75,30,200,500,111.4835891
Madhya Pradesh,Jhabua,Ranapur,Ranapur,22.639,74.521,2021,7.52,898,0,59,5,258,69,21,80,584,22.45176326,25,8.5,300,250,250,250,500,75,30,200,500,74.52791391
Madhya Pradesh,Jhabua,Petlawad,Sarangi,23.051,74.908,2021,7.46,678,0,35,42,268,87,12,24,441,20.04430463,25,8.5,300,250,250,250,500,75,30,200,500,61.58580774
Madhya Pradesh,Jhabua,Thandla,Thandla1,23.008,74.579,2021,7.48,1175,0,109,35,505,154,29,35,764,32.19623513,25,8.5,300,250,250,250,500,75,30,200,500,107.5774188
Madhya Pradesh,Jhabua,Ranapur,Tikadimoti,22.695,74.54,2021,7.7,785,0,20,30,298,69,31,40,510,27.76772287,25,8.5,300,250,250,250,500,75,30,200,500,74.21250529
Madhya Pradesh,Katni,Badwara,Badwara,23.7547,80.5675,2021,7.22,1194,0,112,28,455,130,32,71,776,22.0710002,25,8.5,300,250,250,250,500,75,30,200,500,101.6955152
Madhya Pradesh,Katni,Vijay Raghavgarh,Barchheka,23.8475,80.5564,2021,7.43,1017,0,152,14,260,82,13,104,661,25.76346418,25,8.5,300,250,250,250,500,75,30,200,500,84.18065364
Madhya Pradesh,Katni,Vijay Raghavgarh,Barhi,23.9022,80.81,2021,7.88,1395,0,145,33,500,128,44,97,907,26.2168474,25,8.5,300,250,250,250,500,75,30,200,500,122.4515809
Madhya Pradesh,Katni,Badwara,Basadi,23.8267,80.6222,2021,7.37,211,0,17,2,65,18,5,16,137,32.36222606,25,8.5,300,250,250,250,500,75,30,200,500,29.19232463
Madhya Pradesh,Katni,Rithi,Deogawan,23.9075,80.2528,2021,7.17,255,0,22,25,90,24,7,15,166,26.89495859,25,8.5,300,250,250,250,500,75,30,200,500,30.61331828
Madhya Pradesh,Katni,Katni,Katni1,23.8306,80.3972,2021,7.83,608,0,42,14,230,64,17,29,395,31.89607481,25,8.5,300,250,250,250,500,75,30,200,500,62.68039084
Madhya Pradesh,Katni,Badwara,Kewlari,23.798,80.82,2021,7.71,620,0,45,18,225,62,17,29,403,33.79115764,25,8.5,300,250,250,250,500,75,30,200,500,63.07254217
Madhya Pradesh,Katni,Dhimarkheda,Khamtra,23.554,80.532,2021,7.76,642,0,105,22,120,30,11,69,417,33.10330111,25,8.5,300,250,250,250,500,75,30,200,500,60.58604889
Madhya Pradesh,Katni,Badwara,Khitoli,23.718,80.825,2021,6.91,340,0,25,5,105,30,7,23,221,31.94967595,25,8.5,300,250,250,250,500,75,30,200,500,35.19685186
Madhya Pradesh,Katni,Katni,Majhgawan1,23.897,80.407,2021,6.98,391,0,45,19,120,28,12,29,254,20.94495691,25,8.5,300,250,250,250,500,75,30,200,500,36.81937827
Madhya Pradesh,Katni,Vijay Raghavgarh,Piparia2,23.861,80.701,2021,7.96,994,0,72,15,270,68,24,58,646,21.20938553,25,8.5,300,250,250,250,500,75,30,200,500,81.62159474
Madhya Pradesh,Katni,Rithi,Rithi,23.919,80.215,2021,7.44,2060,0,357,30,500,108,56,244,1339,32.54142453,25,8.5,300,250,250,250,500,75,30,200,500,165.5847604
Madhya Pradesh,Katni,Dhimarkheda,Siloni,23.347,80.376,2021,7.65,1094,0,72,21,465,96,55,45,711,23.80014268,25,8.5,300,250,250,250,500,75,30,200,500,100.8576276
Madhya Pradesh,Katni,Dhimarkheda,Sleemanabad,23.616,80.288,2021,7.47,755,0,42,18,295,80,23,30,491,29.84635563,25,8.5,300,250,250,250,500,75,30,200,500,71.08352326
Madhya Pradesh,Katni,Vijay Raghavgarh,Ubra,23.914,80.819,2021,7.49,715,0,42,5,245,78,12,47,465,22.89029583,25,8.5,300,250,250,250,500,75,30,200,500,62.80556212
Madhya Pradesh,Katni,Dhimarkheda,Umariapan,23.513,80.276,2021,8.06,1415,0,117,11,505,144,35,78,920,31.1964284,25,8.5,300,250,250,250,500,75,30,200,500,122.8168831
Madhya Pradesh,Khandwa,Pandhana,Balwara1,21.7,76.516,2021,7.55,1012,0,84,14,414,89,47,57,658,33.51430204,25,8.5,300,250,250,250,500,75,30,200,500,96.8627765
Madhya Pradesh,Khandwa,Punasa,Bangarda,22.145,76.462,2021,7.46,324,0,17,16,121,34,9,17,211,20.99164605,25,8.5,300,250,250,250,500,75,30,200,500,35.0969622
Madhya Pradesh,Khandwa,Harsud,Bedia,21.97,76.744,2021,7.58,644,0,32,12,268,57,31,33,419,31.26646478,25,8.5,300,250,250,250,500,75,30,200,500,66.29386598
Madhya Pradesh,Khandwa,Pandhana,Borgaon Buzurg,21.609,76.325,2021,7.65,744,0,101,24,217,55,20,70,484,30.23722319,25,8.5,300,250,250,250,500,75,30,200,500,70.68020237
Madhya Pradesh,Khandwa,Harsud,Bori Saray,22.006,76.817,2021,7.24,976,0,116,19,288,85,18,87,634,21.5780067,25,8.5,300,250,250,250,500,75,30,200,500,80.26169941
Madhya Pradesh,Khandwa,Harsud,Chanera,21.962,76.698,2021,7.68,1021,0,74,18,222,46,26,142,664,22.30173536,25,8.5,300,250,250,250,500,75,30,200,500,82.53396437
Madhya Pradesh,Khandwa,Harsud,Dagad Khedi,22.082,76.833,2021,7.57,649,0,20,14,177,46,15,73,422,25.91670135,25,8.5,300,250,250,250,500,75,30,200,500,58.11213382
Madhya Pradesh,Khandwa,Punasa,Daulatpur,22.232,76.391,2021,7.71,656,0,67,16,237,48,28,54,426,32.6264554,25,8.5,300,250,250,250,500,75,30,200,500,67.87628681
Madhya Pradesh,Khandwa,Chhegaon Makhan,Deshgaon New,21.902,76.179,2021,7.69,655,0,35,8,217,55,20,52,426,31.37538181,25,8.5,300,250,250,250,500,75,30,200,500,63.78498732
Madhya Pradesh,Khandwa,Chhegaon Makhan,Dhangaon,22.088,76.118,2021,7.71,683,0,45,14,207,63,12,57,444,25.88371454,25,8.5,300,250,250,250,500,75,30,200,500,62.25771438
Madhya Pradesh,Khandwa,Punasa,Ghosali,22.158,76.131,2021,7.7,703,0,47,24,86,28,4,125,457,28.75363867,25,8.5,300,250,250,250,500,75,30,200,500,58.7437474
Madhya Pradesh,Khandwa,Punasa,Gujar Khedi,22.197,76.301,2021,8.08,619,0,37,19,76,16,9,113,402,28.95145811,25,8.5,300,250,250,250,500,75,30,200,500,56.36113628
Madhya Pradesh,Khandwa,Pandhana,Gurhi,21.639,76.574,2021,7.54,581,0,64,26,162,44,12,60,378,22.11217174,25,8.5,300,250,250,250,500,75,30,200,500,53.70745639
Madhya Pradesh,Khandwa,Khandwa,Jaswadi1,21.794,76.428,2021,7.33,808,0,47,15,323,65,39,45,525,21.41439291,25,8.5,300,250,250,250,500,75,30,200,500,73.68705197
Madhya Pradesh,Khandwa,Khandwa,Jawar,21.93,76.448,2021,7.62,637,0,67,27,172,46,14,64,414,31.30336759,25,8.5,300,250,250,250,500,75,30,200,500,61.24364882
Madhya Pradesh,Khandwa,Khandwa,Kahlari,21.983,76.464,2021,7.64,585,0,79,13,131,48,2,71,380,27.61118698,25,8.5,300,250,250,250,500,75,30,200,500,53.93437102
Madhya Pradesh,Khandwa,Khalwa,Kalamkalan,21.863,76.709,2021,7.51,622,0,62,16,207,57,16,49,404,27.04377288,25,8.5,300,250,250,250,500,75,30,200,500,59.7037962
Madhya Pradesh,Khandwa,Punasa,Karoli,22.142,76.206,2021,7.66,820,0,37,19,333,69,39,50,533,30.14079352,25,8.5,300,250,250,250,500,75,30,200,500,80.04513704
Madhya Pradesh,Khandwa,Punasa,Kelwa Kalan,22.174,76.267,2021,7.44,719,0,35,15,278,57,33,38,467,27.20028023,25,8.5,300,250,250,250,500,75,30,200,500,68.34555645
Madhya Pradesh,Khandwa,Khalwa,Khalwa1,21.805,76.746,2021,7.43,622,0,20,11,232,55,23,43,404,29.63246947,25,8.5,300,250,250,250,500,75,30,200,500,60.51180708
Madhya Pradesh,Khandwa,Khalwa,Khedi New,21.868,76.566,2021,7.73,480,0,20,29,182,42,18,33,312,32.7351165,25,8.5,300,250,250,250,500,75,30,200,500,53.68246661
Madhya Pradesh,Khandwa,Punasa,Mundi,22.063,76.492,2021,7.33,712,0,45,35,300,66,33,36,463,21.65374362,25,8.5,300,250,250,250,500,75,30,200,500,67.86802798
Madhya Pradesh,Khandwa,Chhegaon Makhan,Roshiya,21.956,76.156,2021,7.64,658,0,25,20,255,56,28,42,428,32.45324334,25,8.5,300,250,250,250,500,75,30,200,500,66.85572485
Madhya Pradesh,Khandwa,Khandwa,Rudhy Bhata,21.833,76.467,2021,7.83,708,0,50,9,285,60,33,45,460,28.37209792,25,8.5,300,250,250,250,500,75,30,200,500,71.81106591
Madhya Pradesh,Khandwa,Punasa,Thapana,22.222,76.087,2021,7.59,833,0,77,18,300,74,28,63,541,22.41565262,25,8.5,300,250,250,250,500,75,30,200,500,76.03296459
Madhya Pradesh,Khandwa,Punasa,Udaipur,22.226,76.403,2021,7.56,1150,0,65,17,420,106,38,69,748,33.98932028,25,8.5,300,250,250,250,500,75,30,200,500,102.3203589
Madhya Pradesh,Khargone,Barwaha,Amba,22.043,75.944,2021,7.86,555,0,42,15,205,52,18,38,361,25.49083103,25,8.5,300,250,250,250,500,75,30,200,500,57.14818098
Madhya Pradesh,Khargone,Maheshwar,Baddiya,22.232,75.942,2021,7.84,356,0,17,8,125,38,7,26,231,32.46515482,25,8.5,300,250,250,250,500,75,30,200,500,42.97520781
Madhya Pradesh,Khargone,Barwaha,Balwara,22.39,75.975,2021,8.05,1736,0,77,22,645,178,49,95,1128,31.80851137,25,8.5,300,250,250,250,500,75,30,200,500,147.1152163
Madhya Pradesh,Khargone,Bhikangaon,Bamnala New,21.825,75.853,2021,7.76,1122,0,52,11,460,142,26,49,729,24.51441873,25,8.5,300,250,250,250,500,75,30,200,500,98.74766742
Madhya Pradesh,Khargone,Barwaha,Barwah,22.254,76.035,2021,7.97,989,0,72,18,390,112,27,52,643,25.59026778,25,8.5,300,250,250,250,500,75,30,200,500,91.32979434
Madhya Pradesh,Khargone,Bhikangaon,Bhikangaon1,21.862,75.956,2021,7.72,962,0,52,13,355,118,15,62,625,26.33282383,25,8.5,300,250,250,250,500,75,30,200,500,84.93920867
Madhya Pradesh,Khargone,Bhagwanpura,Bhulwani,21.548,75.481,2021,7.89,945,0,32,20,375,104,28,45,614,22.78310246,25,8.5,300,250,250,250,500,75,30,200,500,85.32415847
Madhya Pradesh,Khargone,Bhikangaon,Daudwa,22.021,76.137,2021,7.73,460,0,25,10,155,42,12,35,299,31.00590111,25,8.5,300,250,250,250,500,75,30,200,500,49.48396404
Madhya Pradesh,Khargone,Maheshwar,Dhargaon,22.197,75.73,2021,8.07,1322,0,57,18,510,156,29,76,859,22.56454005,25,8.5,300,250,250,250,500,75,30,200,500,113.5204388
Madhya Pradesh,Khargone,Bhagwanpura,Dhulkot,21.61,75.553,2021,8.01,895,0,35,26,390,104,32,32,582,32.64180654,25,8.5,300,250,250,250,500,75,30,200,500,88.76065692
Madhya Pradesh,Khargone,Gogawan,Divalgaon,21.829,75.736,2021,7.94,742,0,57,18,220,74,9,74,482,33.93573504,25,8.5,300,250,250,250,500,75,30,200,500,71.07360062
Madhya Pradesh,Khargone,Bhagwanpura,Ghatti,21.715,75.667,2021,8.02,1325,0,62,22,605,178,39,45,861,30.83267433,25,8.5,300,250,250,250,500,75,30,200,500,122.6936998
Madhya Pradesh,Khargone,Gogawan,Gogaon,21.918,75.744,2021,7.86,1350,0,82,14,575,192,23,56,878,31.7564589,25,8.5,300,250,250,250,500,75,30,200,500,120.3659851
Madhya Pradesh,Khargone,Kasrawad,Kasrawad1,22.127,75.608,2021,7.92,512,0,15,5,190,46,18,33,333,21.13717169,25,8.5,300,250,250,250,500,75,30,200,500,51.54382001
Madhya Pradesh,Khargone,Khargone,Khargone,21.828,75.614,2021,7.96,1188,0,97,22,440,112,39,80,772,28.07967316,25,8.5,300,250,250,250,500,75,30,200,500,107.4229115
Madhya Pradesh,Khargone,Maheshwar,Maheshwar,22.178,75.588,2021,8.01,1001,0,65,11,380,118,21,74,651,30.88309594,25,8.5,300,250,250,250,500,75,30,200,500,93.2241561
Madhya Pradesh,Khargone,Maheshwar,Piplyabuzrug,22.234,75.861,2021,7.97,1268,0,110,14,340,104,19,140,824,25.78047763,25,8.5,300,250,250,250,500,75,30,200,500,104.0777494
Madhya Pradesh,Khargone,Barwaha,Sanawad New,22.173,76.071,2021,7.84,989,0,67,8,335,102,19,77,643,33.62132011,25,8.5,300,250,250,250,500,75,30,200,500,89.41684368
Madhya Pradesh,Khargone,Kasrawad,Sawda,22.025,75.629,2021,7.98,661,0,70,18,195,58,12,60,430,22.96640745,25,8.5,300,250,250,250,500,75,30,200,500,62.27869362
Madhya Pradesh,Khargone,Segaon,Segaon,21.857,75.324,2021,8.06,821,0,27,8,330,98,21,42,534,27.45848012,25,8.5,300,250,250,250,500,75,30,200,500,78.4212655
Madhya Pradesh,Khargone,Khargone,Un,21.821,75.451,2021,8.12,722,0,62,5,270,76,19,47,469,33.10517814,25,8.5,300,250,250,250,500,75,30,200,500,73.68370114
Madhya Pradesh,Mandla,Nainpur,Anjania,22.5764,80.3783,2021,7.78,625,0,75,17,190,62,9,49,406,24.88710982,25,8.5,300,250,250,250,500,75,30,200,500,59.36803993
Madhya Pradesh,Mandla,Narayanganj,Babaliya,22.885,80.4131,2021,7.82,935,0,80,34,340,94,26,55,608,27.1359909,25,8.5,300,250,250,250,500,75,30,200,500,86.32520881
Madhya Pradesh,Mandla,Nainpur,Bamhni New,22.4733,80.3769,2021,8.07,1870,0,220,23,510,104,61,173,1216,33.70438636,25,8.5,300,250,250,250,500,75,30,200,500,154.5803829
Madhya Pradesh,Mandla,Bichhiya,Bichhia1,22.4519,80.6997,2021,7.79,955,0,85,16,360,86,35,57,621,26.77381086,25,8.5,300,250,250,250,500,75,30,200,500,88.59350698
Madhya Pradesh,Mandla,Mohgaon,Chabi,22.8236,80.6933,2021,7.95,515,0,12,19,225,54,22,17,335,21.59353504,25,8.5,300,250,250,250,500,75,30,200,500,54.50977032
Madhya Pradesh,Mandla,Mandla,Devgaon,22.7406,80.5275,2021,8.02,985,0,60,34,400,90,43,41,640,30.54984153,25,8.5,300,250,250,250,500,75,30,200,500,95.26963934
Madhya Pradesh,Mandla,Nainpur,Dithori,22.522,80.196,2021,8.35,455,18,40,14,50,12,5,76,296,25.8829927,25,8.5,300,250,250,250,500,75,30,200,500,46.71502765
Madhya Pradesh,Mandla,Ghughri,Ghughri,22.678,80.689,2021,8.06,525,0,10,17,205,60,13,29,341,25.09851582,25,8.5,300,250,250,250,500,75,30,200,500,54.8994603
Madhya Pradesh,Mandla,Mandla,Gwari,22.694,80.343,2021,8,800,0,47,23,330,74,35,32,520,23.14329785,25,8.5,300,250,250,250,500,75,30,200,500,77.74907801
Madhya Pradesh,Mandla,Mohgaon,Indira,22.76,80.594,2021,7.89,479,0,15,12,200,56,15,18,311,28.14881777,25,8.5,300,250,250,250,500,75,30,200,500,52.56926707
Madhya Pradesh,Mandla,Bijadandi,Kalpi,22.916,80.198,2021,7.8,1028,0,85,35,380,96,34,56,668,24.62186537,25,8.5,300,250,250,250,500,75,30,200,500,92.85643589
Madhya Pradesh,Mandla,Bijadandi,Khamher Kheda,22.979,80.152,2021,7.8,700,0,50,29,270,64,27,34,455,20.47706156,25,8.5,300,250,250,250,500,75,30,200,500,67.0462042
Madhya Pradesh,Mandla,Mandla,Khari,22.793,80.411,2021,7.83,389,0,17,11,155,38,15,14,253,23.97074638,25,8.5,300,250,250,250,500,75,30,200,500,43.75905929
Madhya Pradesh,Mandla,Narayanganj,Kudomali New,22.838,80.216,2021,7.73,346,0,10,5,135,36,11,12,225,23.44491291,25,8.5,300,250,250,250,500,75,30,200,500,38.76784712
Madhya Pradesh,Mandla,Mandla,Mahania Patpara,22.681,80.474,2021,7.83,701,0,27,14,295,78,24,23,456,20.64760626,25,8.5,300,250,250,250,500,75,30,200,500,66.69912955
Madhya Pradesh,Mandla,Mandla,Mahrajpur,22.576,80.356,2021,7.79,1487,0,210,29,450,102,47,136,967,29.53246855,25,8.5,300,250,250,250,500,75,30,200,500,127.8299886
Madhya Pradesh,Mandla,Mandla,Mandla1,22.575,80.341,2021,6.74,680,0,62,31,230,54,23,42,442,32.44086435,25,8.5,300,250,250,250,500,75,30,200,500,61.8512234
